5000,62.6472,0.02505888,885.9651988469976
5250,66.8167619047619,0.025454004535147394,968.2668697223429
5500,68.38272727272727,0.024866446280991737,1014.2797570869507
5750,71.33165217391304,0.024811009451795842,1081.7980673063832
6000,74.39266666666667,0.024797555555555555,1152.4862363198386
6250,77.87888,0.0249212416,1231.37321211467
6500,79.04923076923077,0.02432284023668639,1274.6305465325418
6750,81.6154074074074,0.02418234293552812,1341.0779903103378
7000,82.88485714285714,0.02368138775510204,1386.9289355283183
7250,92.5728275862069,0.025537331747919143,1576.458447951807
7500,85.00986666666667,0.022669297777777778,1472.414082113226
7750,70.67574193548387,0.018238901144641,1244.374844819938
8000,72.35625,0.0180890625,1294.3479487757534
8250,73.60036363636364,0.017842512396694214,1337.017002152043
8500,74.37717647058824,0.017500512110726642,1371.4473701570134
8750,77.95108571428571,0.017817391020408163,1458.3312783495292
9000,77.25577777777778,0.01716795061728395,1465.8253211135964
9250,87.50875675675675,0.018920812271731192,1683.2645449755935
9500,84.0922105263158,0.017703623268698062,1639.258964000759
9750,75.92584615384615,0.015574532544378699,1499.415320893191
10000,77.1002,0.01542004,1542.004
10250,77.92926829268292,0.015205710886377156,1577.947417127552
10500,78.77514285714285,0.01500478911564626,1614.4100208771533
10750,79.50046511627907,0.014790784207679828,1648.5567324459973
11000,80.51045454545455,0.014638264462809917,1688.8015419494704
